timestamp,current_temperature,current_humidity,current_condition,future_condition_after_2hr
2025-01-14 18:55:00,24.49,74.79,Rainy,Sunny
2025-01-14 19:00:00,31.74,53.41,Rainy,Cloudy
2025-01-14 19:05:00,30.43,73.29,Sunny,Cloudy
2025-01-14 19:10:00,31.78,68.17,Cloudy,Sunny
2025-01-14 19:15:00,30.96,50.87,Cloudy,Cloudy
2025-01-14 19:20:00,32.53,63.07,Sunny,Rainy
2025-01-14 19:25:00,37.24,59.49,Cloudy,Rainy
2025-01-14 19:30:00,32.84,66.26,Rainy,Sunny
2025-01-14 19:35:00,24.75,57.77,Rainy,Sunny
2025-01-14 19:40:00,36.81,56.93,Sunny,Sunny
2025-01-14 19:45:00,38.2,73.69,Sunny,Rainy
2025-01-14 19:50:00,45.76,59.01,Sunny,Sunny
2025-01-14 19:55:00,24.38,68.26,Rainy,Rainy
2025-01-14 20:00:00,31.21,57.75,Sunny,Sunny
2025-01-14 20:05:00,19.59,76.67,Rainy,Sunny
2025-01-14 20:10:00,32.77,53.22,Sunny,Sunny
2025-01-14 20:15:00,27.26,53.86,Sunny,Sunny
2025-01-14 20:20:00,39.62,75.25,Sunny,Rainy
2025-01-14 20:25:00,26.13,55.55,Sunny,Sunny
2025-01-14 20:30:00,21.55,76.01,Rainy,Sunny
2025-01-14 20:35:00,27.64,68.92,Sunny,Sunny
2025-01-14 20:40:00,20.12,58.45,Sunny,Sunny
2025-01-14 20:45:00,33.76,41.87,Sunny,Cloudy
2025-01-14 20:50:00,19.67,59.81,Sunny,Rainy
2025-01-14 20:55:00,30.14,61.02,Cloudy,Sunny
2025-01-14 21:00:00,19.61,71.67,Rainy,Sunny
2025-01-14 21:05:00,28.4,75.88,Sunny,Sunny
2025-01-14 21:10:00,38.22,53.15,Sunny,Rainy
2025-01-14 21:15:00,31.8,68.01,Sunny,Cloudy
2025-01-14 21:20:00,25.68,67.65,Rainy,Sunny
2025-01-14 21:25:00,29.84,70.73,Cloudy,Cloudy
2025-01-14 21:30:00,30.09,64.99,Sunny,Sunny
2025-01-14 21:35:00,32.36,40.58,Cloudy,Sunny
2025-01-14 21:40:00,23.17,58.45,Sunny,Rainy
2025-01-14 21:45:00,32.96,48.44,Sunny,Sunny
2025-01-14 21:50:00,16.48,57.97,Rainy,Sunny
2025-01-14 21:55:00,26.85,69.8,Sunny,Rainy
2025-01-14 22:00:00,27.56,63.05,Sunny,Rainy
2025-01-14 22:05:00,33.17,71.48,Rainy,Rainy
2025-01-14 22:10:00,30.11,63.42,Rainy,Rainy
2025-01-14 22:15:00,22.97,47.02,Rainy,Rainy
2025-01-14 22:20:00,25.08,34.79,Rainy,Sunny
2025-01-14 22:25:00,30.99,61.49,Rainy,Cloudy
2025-01-14 22:30:00,29.6,57.86,Sunny,Cloudy
2025-01-14 22:35:00,27.1,50.23,Cloudy,Rainy
2025-01-14 22:40:00,27.6,42.99,Cloudy,Rainy
2025-01-14 22:45:00,33.48,52.65,Rainy,Cloudy
2025-01-14 22:50:00,27.41,58.06,Rainy,Sunny
2025-01-14 22:55:00,29.56,66.66,Cloudy,Rainy
2025-01-14 23:00:00,40.85,61.89,Sunny,Rainy
2025-01-14 23:05:00,22.88,76.08,Rainy,Rainy
2025-01-14 23:10:00,20.74,49.64,Rainy,Sunny
2025-01-14 23:15:00,33.92,68.81,Rainy,Rainy
2025-01-14 23:20:00,26.61,60.47,Sunny,Sunny
2025-01-14 23:25:00,28.41,66.95,Rainy,Sunny
2025-01-14 23:30:00,26.09,55.63,Sunny,Sunny
2025-01-14 23:35:00,28.7,70.72,Sunny,Sunny
2025-01-14 23:40:00,37.99,62.95,Sunny,Cloudy
2025-01-14 23:45:00,34.01,53.21,Sunny,Rainy
2025-01-14 23:50:00,34.31,59.88,Cloudy,Rainy
2025-01-14 23:55:00,22.92,57.6,Rainy,Rainy
2025-01-15 00:00:00,24.24,64.89,Rainy,Sunny
2025-01-15 00:05:00,15.8,48.2,Rainy,Sunny
2025-01-15 00:10:00,25.95,59.71,Sunny,Sunny
2025-01-15 00:15:00,34.78,63.95,Sunny,Cloudy
2025-01-15 00:20:00,32.58,60.33,Sunny,Sunny
2025-01-15 00:25:00,28.89,73.47,Cloudy,Cloudy
2025-01-15 00:30:00,29.89,67.74,Sunny,Cloudy
2025-01-15 00:35:00,26.56,59.93,Cloudy,Rainy
2025-01-15 00:40:00,31.02,62.17,Cloudy,Cloudy
2025-01-15 00:45:00,33.83,62.96,Rainy,Rainy
2025-01-15 00:50:00,21.92,64.03,Cloudy,Sunny
2025-01-15 00:55:00,31.5,41.74,Rainy,Rainy
2025-01-15 01:00:00,34.66,56.98,Sunny,Cloudy
2025-01-15 01:05:00,27.92,45.16,Rainy,Sunny
2025-01-15 01:10:00,33.5,72.78,Cloudy,Sunny
2025-01-15 01:15:00,44.07,59.39,Sunny,Rainy
2025-01-15 01:20:00,29.48,58.07,Sunny,Sunny
2025-01-15 01:25:00,31.97,68.97,Rainy,Sunny
2025-01-15 01:30:00,26.31,64.22,Sunny,Rainy
2025-01-15 01:35:00,30.91,48.71,Sunny,Sunny
2025-01-15 01:40:00,32.3,59.29,Rainy,Cloudy
2025-01-15 01:45:00,30.97,56.65,Sunny,Sunny
2025-01-15 01:50:00,24.9,42.55,Cloudy,Sunny
2025-01-15 01:55:00,31.03,53.1,Sunny,Sunny
2025-01-15 02:00:00,37.31,58.16,Sunny,Sunny
2025-01-15 02:05:00,32.24,58.85,Sunny,Sunny
2025-01-15 02:10:00,34.81,45.18,Sunny,Cloudy
2025-01-15 02:15:00,28.81,71.52,Sunny,Sunny
2025-01-15 02:20:00,33.75,58.98,Cloudy,Rainy
2025-01-15 02:25:00,31.4,60.38,Sunny,Sunny
2025-01-15 02:30:00,25.25,64.01,Rainy,Sunny
2025-01-15 02:35:00,31.59,52.12,Sunny,Cloudy
2025-01-15 02:40:00,25.04,64.56,Sunny,Sunny
2025-01-15 02:45:00,26.84,56.33,Cloudy,Cloudy
2025-01-15 02:50:00,30.95,51.03,Sunny,Rainy
2025-01-15 02:55:00,31.49,65.73,Cloudy,Sunny
2025-01-15 03:00:00,24.05,74.92,Rainy,Sunny
2025-01-15 03:05:00,35.27,67.25,Sunny,Rainy
2025-01-15 03:10:00,32.86,69.23,Sunny,Cloudy
2025-01-15 03:15:00,26.48,54.79,Rainy,Sunny
2025-01-15 03:20:00,22.31,44.02,Cloudy,Rainy
2025-01-15 03:25:00,29.28,74.9,Sunny,Sunny
2025-01-15 03:30:00,27.77,80.55,Rainy,Sunny
2025-01-15 03:35:00,30.57,75.43,Sunny,Rainy
2025-01-15 03:40:00,28.18,56.64,Sunny,Sunny
2025-01-15 03:45:00,19.96,48.45,Rainy,Cloudy
2025-01-15 03:50:00,28.06,49.34,Sunny,Sunny
2025-01-15 03:55:00,28.47,43.16,Cloudy,Rainy
2025-01-15 04:00:00,33.17,58.93,Sunny,Sunny
2025-01-15 04:05:00,26.51,76.06,Rainy,Cloudy
2025-01-15 04:10:00,38.39,58.58,Sunny,Sunny
2025-01-15 04:15:00,20.44,63.02,Cloudy,Sunny
2025-01-15 04:20:00,36.56,73.76,Sunny,Sunny
2025-01-15 04:25:00,28.88,55.96,Sunny,Cloudy
2025-01-15 04:30:00,34.3,80.36,Sunny,Sunny
2025-01-15 04:35:00,30.4,79.92,Cloudy,Sunny
2025-01-15 04:40:00,35.7,58.69,Sunny,Sunny
2025-01-15 04:45:00,28.06,54.22,Sunny,Rainy
2025-01-15 04:50:00,24.51,66.97,Sunny,Cloudy
2025-01-15 04:55:00,37.1,56.52,Rainy,Rainy
2025-01-15 05:00:00,29.43,48.43,Cloudy,Sunny
2025-01-15 05:05:00,31.11,72.81,Rainy,Rainy
2025-01-15 05:10:00,36.17,72.16,Sunny,Sunny
2025-01-15 05:15:00,24.84,61.56,Rainy,Sunny
2025-01-15 05:20:00,32.98,47.37,Sunny,Rainy
2025-01-15 05:25:00,27.05,47.7,Sunny,Rainy
2025-01-15 05:30:00,29.34,61.07,Rainy,Sunny
2025-01-15 05:35:00,30.36,55.0,Rainy,Rainy
2025-01-15 05:40:00,22.5,56.59,Sunny,Cloudy
2025-01-15 05:45:00,26.11,70.22,Rainy,Sunny
2025-01-15 05:50:00,36.76,67.33,Cloudy,Rainy
2025-01-15 05:55:00,34.43,73.78,Sunny,Sunny
2025-01-15 06:00:00,29.69,50.09,Rainy,Sunny
2025-01-15 06:05:00,31.22,56.57,Sunny,Rainy
2025-01-15 06:10:00,28.53,67.59,Sunny,Rainy
2025-01-15 06:15:00,36.78,64.48,Rainy,Sunny
2025-01-15 06:20:00,29.0,75.32,Rainy,Sunny
2025-01-15 06:25:00,31.16,64.21,Sunny,Rainy
2025-01-15 06:30:00,35.73,78.48,Sunny,Sunny
2025-01-15 06:35:00,26.11,65.4,Rainy,Rainy
2025-01-15 06:40:00,37.79,70.62,Sunny,Sunny
2025-01-15 06:45:00,22.35,56.76,Rainy,Sunny
2025-01-15 06:50:00,38.15,60.14,Sunny,Sunny
2025-01-15 06:55:00,28.14,69.11,Sunny,Sunny
2025-01-15 07:00:00,28.79,76.13,Sunny,Rainy
2025-01-15 07:05:00,20.55,67.29,Sunny,Rainy
2025-01-15 07:10:00,27.73,59.17,Rainy,Sunny
2025-01-15 07:15:00,24.8,73.77,Rainy,Sunny
2025-01-15 07:20:00,26.96,38.08,Sunny,Sunny
2025-01-15 07:25:00,29.31,45.78,Sunny,Sunny
2025-01-15 07:30:00,34.79,66.82,Sunny,Sunny
2025-01-15 07:35:00,31.04,60.14,Sunny,Sunny
2025-01-15 07:40:00,31.54,66.06,Sunny,Sunny
2025-01-15 07:45:00,24.52,60.64,Sunny,Rainy
2025-01-15 07:50:00,25.6,65.71,Sunny,Rainy
2025-01-15 07:55:00,38.99,51.86,Rainy,Sunny
2025-01-15 08:00:00,26.32,65.7,Rainy,Sunny
2025-01-15 08:05:00,38.28,69.94,Sunny,Sunny
2025-01-15 08:10:00,28.78,72.21,Sunny,Sunny
2025-01-15 08:15:00,30.01,80.14,Sunny,Rainy
2025-01-15 08:20:00,35.35,62.44,Sunny,Sunny
2025-01-15 08:25:00,36.36,62.74,Rainy,Sunny
2025-01-15 08:30:00,29.45,44.77,Sunny,Sunny
2025-01-15 08:35:00,28.06,54.69,Sunny,Sunny
2025-01-15 08:40:00,29.72,58.07,Sunny,Cloudy
2025-01-15 08:45:00,31.69,70.5,Sunny,Sunny
2025-01-15 08:50:00,34.46,53.89,Cloudy,Cloudy
2025-01-15 08:55:00,30.02,67.96,Sunny,Rainy
2025-01-15 09:00:00,33.09,59.98,Cloudy,Rainy
2025-01-15 09:05:00,38.19,58.23,Rainy,Rainy
2025-01-15 09:10:00,31.91,62.49,Rainy,Rainy
2025-01-15 09:15:00,31.56,56.09,Rainy,Sunny
2025-01-15 09:20:00,22.41,55.71,Rainy,Rainy
2025-01-15 09:25:00,16.85,42.95,Sunny,Cloudy
2025-01-15 09:30:00,31.94,57.52,Rainy,Cloudy
2025-01-15 09:35:00,29.53,55.2,Cloudy,Rainy
2025-01-15 09:40:00,27.43,54.84,Cloudy,Cloudy
2025-01-15 09:45:00,31.22,64.17,Rainy,Rainy
2025-01-15 09:50:00,29.7,66.59,Cloudy,Sunny
2025-01-15 09:55:00,35.64,62.32,Rainy,Rainy
2025-01-15 10:00:00,30.43,69.95,Sunny,Sunny
2025-01-15 10:05:00,26.27,65.76,Rainy,Sunny
2025-01-15 10:10:00,34.95,57.05,Sunny,Cloudy
2025-01-15 10:15:00,28.91,55.37,Sunny,Rainy
2025-01-15 10:20:00,32.63,63.13,Cloudy,Rainy
2025-01-15 10:25:00,27.61,65.74,Rainy,Cloudy
2025-01-15 10:30:00,26.75,73.98,Rainy,Sunny
2025-01-15 10:35:00,30.42,71.91,Cloudy,Sunny
2025-01-15 10:40:00,30.06,54.59,Sunny,Cloudy
2025-01-15 10:45:00,32.4,58.98,Sunny,Rainy
2025-01-15 10:50:00,28.66,66.71,Cloudy,Sunny
2025-01-15 10:55:00,20.82,70.68,Rainy,Cloudy
2025-01-15 11:00:00,27.84,69.39,Sunny,Rainy
2025-01-15 11:05:00,33.97,59.36,Cloudy,Sunny
2025-01-15 11:10:00,28.51,47.46,Rainy,Sunny
2025-01-15 11:15:00,28.77,50.01,Sunny,Sunny
2025-01-15 11:20:00,34.93,62.73,Sunny,Sunny
2025-01-15 11:25:00,26.44,63.42,Sunny,Sunny
2025-01-15 11:30:00,22.29,49.01,Sunny,Rainy
2025-01-15 11:35:00,29.2,60.45,Sunny,Cloudy
2025-01-15 11:40:00,27.58,66.31,Rainy,Cloudy
2025-01-15 11:45:00,25.17,48.49,Cloudy,Sunny
2025-01-15 11:50:00,29.12,71.05,Cloudy,Sunny
2025-01-15 11:55:00,32.46,56.22,Sunny,Sunny
2025-01-15 12:00:00,29.95,72.58,Sunny,Sunny
2025-01-15 12:05:00,31.53,54.67,Sunny,Sunny
2025-01-15 12:10:00,39.07,49.73,Sunny,Rainy
2025-01-15 12:15:00,28.29,55.42,Sunny,Cloudy
2025-01-15 12:20:00,31.39,59.05,Rainy,Sunny
2025-01-15 12:25:00,27.45,56.12,Cloudy,Sunny
2025-01-15 12:30:00,25.77,57.84,Sunny,Sunny
2025-01-15 12:35:00,27.08,63.34,Sunny,Rainy
2025-01-15 12:40:00,27.61,58.29,Sunny,Sunny
2025-01-15 12:45:00,31.8,59.34,Rainy,Sunny
2025-01-15 12:50:00,41.75,42.91,Sunny,Rainy
2025-01-15 12:55:00,26.42,63.92,Sunny,Sunny
2025-01-15 13:00:00,27.92,59.11,Rainy,Cloudy
2025-01-15 13:05:00,29.68,76.1,Sunny,Cloudy
2025-01-15 13:10:00,31.98,50.6,Cloudy,Sunny
2025-01-15 13:15:00,31.32,41.92,Cloudy,Sunny
2025-01-15 13:20:00,36.42,66.18,Sunny,Cloudy
2025-01-15 13:25:00,17.87,63.47,Sunny,Sunny
2025-01-15 13:30:00,18.07,49.92,Cloudy,Sunny
2025-01-15 13:35:00,27.52,44.7,Sunny,Rainy
2025-01-15 13:40:00,35.49,75.37,Sunny,Cloudy
2025-01-15 13:45:00,22.17,74.14,Rainy,Sunny
2025-01-15 13:50:00,14.96,35.13,Cloudy,Rainy
2025-01-15 13:55:00,32.86,55.42,Sunny,Sunny
2025-01-15 14:00:00,31.22,76.64,Rainy,Rainy
2025-01-15 14:05:00,24.55,55.24,Sunny,Sunny
2025-01-15 14:10:00,25.07,55.09,Rainy,Sunny
2025-01-15 14:15:00,25.15,57.17,Sunny,Sunny
2025-01-15 14:20:00,30.55,48.79,Sunny,Sunny
2025-01-15 14:25:00,26.87,42.95,Sunny,Sunny
2025-01-15 14:30:00,32.47,70.53,Sunny,Sunny
2025-01-15 14:35:00,15.73,41.57,Sunny,Sunny
2025-01-15 14:40:00,25.72,62.47,Sunny,Cloudy
2025-01-15 14:45:00,24.37,68.87,Sunny,Rainy
2025-01-15 14:50:00,28.72,45.49,Cloudy,Sunny
2025-01-15 14:55:00,27.31,50.76,Rainy,Sunny
2025-01-15 15:00:00,33.99,72.13,Sunny,Sunny
2025-01-15 15:05:00,20.7,65.33,Sunny,Rainy
2025-01-15 15:10:00,30.23,53.83,Sunny,Sunny
2025-01-15 15:15:00,32.79,72.02,Rainy,Sunny
2025-01-15 15:20:00,39.28,72.07,Sunny,Rainy
2025-01-15 15:25:00,27.59,62.69,Sunny,Rainy
2025-01-15 15:30:00,31.62,51.0,Rainy,Cloudy
2025-01-15 15:35:00,20.98,55.87,Rainy,Cloudy
2025-01-15 15:40:00,18.04,62.86,Cloudy,Rainy
2025-01-15 15:45:00,34.22,58.11,Cloudy,Sunny
2025-01-15 15:50:00,29.97,69.39,Rainy,Rainy
2025-01-15 15:55:00,35.89,44.7,Sunny,Sunny
2025-01-15 16:00:00,23.13,45.06,Rainy,Sunny
2025-01-15 16:05:00,32.6,61.81,Sunny,Sunny
2025-01-15 16:10:00,39.34,55.08,Sunny,Sunny
2025-01-15 16:15:00,32.1,53.73,Sunny,Sunny
2025-01-15 16:20:00,31.38,42.32,Sunny,Cloudy
2025-01-15 16:25:00,30.04,60.2,Sunny,Rainy
2025-01-15 16:30:00,22.15,59.47,Cloudy,Rainy
2025-01-15 16:35:00,36.78,66.53,Rainy,Sunny
2025-01-15 16:40:00,26.95,60.69,Rainy,Rainy
2025-01-15 16:45:00,32.52,58.67,Sunny,Sunny
2025-01-15 16:50:00,22.18,71.77,Rainy,Cloudy
2025-01-15 16:55:00,24.1,46.88,Sunny,Sunny
2025-01-15 17:00:00,37.18,65.36,Cloudy,Sunny
2025-01-15 17:05:00,28.26,43.29,Sunny,Sunny
2025-01-15 17:10:00,37.27,51.62,Sunny,Sunny
2025-01-15 17:15:00,29.61,47.87,Sunny,Sunny
2025-01-15 17:20:00,20.79,67.82,Sunny,Rainy
2025-01-15 17:25:00,34.46,59.35,Sunny,Cloudy
2025-01-15 17:30:00,27.05,59.86,Rainy,Sunny
2025-01-15 17:35:00,33.49,48.93,Cloudy,Rainy
2025-01-15 17:40:00,30.13,57.0,Sunny,Sunny
2025-01-15 17:45:00,22.28,52.37,Rainy,Sunny
2025-01-15 17:50:00,30.82,63.83,Sunny,Sunny
2025-01-15 17:55:00,40.98,50.09,Sunny,Rainy
2025-01-15 18:00:00,32.46,73.3,Sunny,Cloudy
2025-01-15 18:05:00,29.71,43.24,Rainy,Sunny
2025-01-15 18:10:00,35.38,51.93,Cloudy,Cloudy
2025-01-15 18:15:00,31.05,76.77,Sunny,Cloudy
2025-01-15 18:20:00,31.05,55.65,Cloudy,Sunny
2025-01-15 18:25:00,24.54,46.85,Cloudy,Cloudy
2025-01-15 18:30:00,31.17,62.19,Sunny,Rainy
2025-01-15 18:35:00,35.18,55.25,Cloudy,Sunny
2025-01-15 18:40:00,25.82,51.64,Rainy,Rainy
2025-01-15 18:45:00,37.12,49.04,Sunny,Sunny
2025-01-15 18:50:00,29.54,87.68,Rainy,Sunny
2025-01-15 18:55:00,25.56,57.48,Sunny,Sunny
2025-01-15 19:00:00,34.99,40.74,Sunny,Sunny
2025-01-15 19:05:00,28.57,74.94,Sunny,Rainy
2025-01-15 19:10:00,33.8,66.11,Sunny,Sunny
2025-01-15 19:15:00,28.54,52.34,Rainy,Cloudy
2025-01-15 19:20:00,29.7,50.67,Sunny,Rainy
2025-01-15 19:25:00,32.47,66.73,Cloudy,Rainy
2025-01-15 19:30:00,31.45,57.53,Rainy,Rainy
2025-01-15 19:35:00,20.02,40.74,Rainy,Sunny
2025-01-15 19:40:00,24.39,77.87,Rainy,Rainy
2025-01-15 19:45:00,34.65,55.66,Sunny,Rainy
2025-01-15 19:50:00,29.34,74.96,Rainy,Rainy
2025-01-15 19:55:00,27.38,72.78,Rainy,Rainy
2025-01-15 20:00:00,23.21,49.99,Rainy,Sunny
2025-01-15 20:05:00,24.6,70.33,Rainy,Sunny
2025-01-15 20:10:00,19.89,53.49,Sunny,Rainy
2025-01-15 20:15:00,29.49,41.33,Sunny,Sunny
2025-01-15 20:20:00,27.01,55.75,Rainy,Sunny
2025-01-15 20:25:00,25.17,63.98,Sunny,Cloudy
2025-01-15 20:30:00,29.66,55.37,Sunny,Rainy
2025-01-15 20:35:00,31.82,56.93,Cloudy,Rainy
2025-01-15 20:40:00,40.47,71.44,Rainy,Cloudy
2025-01-15 20:45:00,22.44,61.06,Rainy,Rainy
2025-01-15 20:50:00,35.8,51.57,Cloudy,Rainy
2025-01-15 20:55:00,34.87,67.02,Rainy,Rainy
2025-01-15 21:00:00,26.1,61.98,Rainy,Cloudy
2025-01-15 21:05:00,31.02,34.78,Rainy,Sunny
2025-01-15 21:10:00,27.71,64.28,Cloudy,Sunny
2025-01-15 21:15:00,30.93,63.92,Sunny,Sunny
2025-01-15 21:20:00,37.55,60.2,Sunny,Sunny
2025-01-15 21:25:00,33.03,68.92,Sunny,Rainy
2025-01-15 21:30:00,32.54,53.28,Sunny,Sunny
2025-01-15 21:35:00,27.85,63.36,Rainy,Rainy
2025-01-15 21:40:00,22.58,44.33,Sunny,Cloudy
2025-01-15 21:45:00,28.96,64.07,Rainy,Sunny
2025-01-15 21:50:00,36.03,79.53,Cloudy,Cloudy
2025-01-15 21:55:00,22.36,50.05,Sunny,Sunny
2025-01-15 22:00:00,24.72,52.4,Cloudy,Sunny
2025-01-15 22:05:00,30.63,52.9,Sunny,Rainy
2025-01-15 22:10:00,25.08,61.3,Sunny,Sunny
2025-01-15 22:15:00,26.04,49.37,Rainy,Sunny
2025-01-15 22:20:00,27.88,64.21,Sunny,Sunny
2025-01-15 22:25:00,23.17,68.47,Sunny,Cloudy
2025-01-15 22:30:00,25.13,65.34,Sunny,Cloudy
2025-01-15 22:35:00,33.52,42.32,Cloudy,Sunny
2025-01-15 22:40:00,23.46,69.95,Cloudy,Sunny
2025-01-15 22:45:00,22.01,69.37,Sunny,Rainy
2025-01-15 22:50:00,26.85,68.3,Sunny,Sunny
2025-01-15 22:55:00,33.66,63.73,Rainy,Rainy
2025-01-15 23:00:00,29.02,62.2,Sunny,Rainy
2025-01-15 23:05:00,27.68,70.32,Rainy,Sunny
2025-01-15 23:10:00,30.22,79.24,Rainy,Rainy
2025-01-15 23:15:00,21.27,50.47,Sunny,Sunny
2025-01-15 23:20:00,32.47,70.78,Rainy,Sunny
2025-01-15 23:25:00,31.92,59.14,Sunny,Sunny
2025-01-15 23:30:00,27.95,58.7,Sunny,Sunny
2025-01-15 23:35:00,35.03,44.63,Sunny,Rainy
2025-01-15 23:40:00,24.36,57.15,Sunny,Sunny
2025-01-15 23:45:00,35.64,50.03,Rainy,Sunny
2025-01-15 23:50:00,30.77,55.36,Sunny,Sunny
2025-01-15 23:55:00,28.32,49.02,Sunny,Sunny
2025-01-16 00:00:00,29.9,55.51,Sunny,Sunny
2025-01-16 00:05:00,29.46,55.94,Sunny,Cloudy
2025-01-16 00:10:00,36.1,60.97,Sunny,Sunny
2025-01-16 00:15:00,24.62,43.85,Cloudy,Sunny
2025-01-16 00:20:00,26.19,45.54,Sunny,Cloudy
2025-01-16 00:25:00,35.18,63.62,Sunny,Sunny
2025-01-16 00:30:00,27.02,52.03,Cloudy,Cloudy
2025-01-16 00:35:00,34.5,70.75,Sunny,Rainy
2025-01-16 00:40:00,38.5,62.25,Cloudy,Sunny
2025-01-16 00:45:00,27.99,66.07,Rainy,Rainy
2025-01-16 00:50:00,33.41,74.11,Sunny,Sunny
2025-01-16 00:55:00,24.23,56.9,Rainy,Rainy
2025-01-16 01:00:00,33.77,54.26,Sunny,Sunny
2025-01-16 01:05:00,31.0,68.72,Rainy,Sunny
2025-01-16 01:10:00,32.37,65.1,Sunny,Rainy
2025-01-16 01:15:00,26.77,58.13,Sunny,Sunny
2025-01-16 01:20:00,21.69,73.91,Rainy,Rainy
2025-01-16 01:25:00,32.52,57.88,Sunny,Sunny
2025-01-16 01:30:00,19.68,60.33,Rainy,Sunny
2025-01-16 01:35:00,28.41,60.21,Sunny,Cloudy
2025-01-16 01:40:00,34.71,50.65,Sunny,Sunny
2025-01-16 01:45:00,30.96,60.78,Cloudy,Sunny
2025-01-16 01:50:00,39.74,73.97,Sunny,Cloudy
2025-01-16 01:55:00,35.13,64.45,Sunny,Sunny
2025-01-16 02:00:00,26.73,60.31,Cloudy,Sunny
2025-01-16 02:05:00,30.14,58.38,Sunny,Rainy
2025-01-16 02:10:00,29.76,63.31,Sunny,Cloudy
2025-01-16 02:15:00,22.09,67.5,Rainy,Sunny
2025-01-16 02:20:00,25.3,66.09,Cloudy,Rainy
2025-01-16 02:25:00,27.2,56.68,Sunny,Sunny
2025-01-16 02:30:00,19.82,63.25,Rainy,Sunny
2025-01-16 02:35:00,30.24,64.8,Sunny,Rainy
2025-01-16 02:40:00,28.75,49.93,Sunny,Sunny
2025-01-16 02:45:00,21.64,61.68,Rainy,Sunny
2025-01-16 02:50:00,32.02,38.39,Sunny,Rainy
2025-01-16 02:55:00,33.58,64.83,Sunny,Rainy
2025-01-16 03:00:00,31.14,66.6,Rainy,Sunny
2025-01-16 03:05:00,28.38,67.48,Rainy,Cloudy
2025-01-16 03:10:00,32.96,56.05,Sunny,Sunny
2025-01-16 03:15:00,33.4,63.09,Cloudy,Rainy
2025-01-16 03:20:00,31.54,74.24,Sunny,Cloudy
2025-01-16 03:25:00,25.88,74.14,Rainy,Cloudy
2025-01-16 03:30:00,31.38,59.71,Cloudy,Rainy
2025-01-16 03:35:00,35.98,61.39,Cloudy,Sunny
2025-01-16 03:40:00,27.02,71.11,Rainy,Sunny
2025-01-16 03:45:00,40.49,44.99,Sunny,Rainy
2025-01-16 03:50:00,27.37,56.77,Sunny,Rainy
2025-01-16 03:55:00,30.16,73.36,Rainy,Sunny
2025-01-16 04:00:00,26.64,69.75,Rainy,Sunny
2025-01-16 04:05:00,31.12,63.69,Sunny,Cloudy
2025-01-16 04:10:00,21.29,44.94,Sunny,Sunny
2025-01-16 04:15:00,27.27,59.5,Cloudy,Cloudy
2025-01-16 04:20:00,24.54,54.1,Sunny,Rainy
2025-01-16 04:25:00,30.68,63.31,Cloudy,Cloudy
2025-01-16 04:30:00,34.97,51.91,Rainy,Rainy
2025-01-16 04:35:00,33.23,49.74,Cloudy,Sunny
2025-01-16 04:40:00,18.14,39.35,Rainy,Sunny
2025-01-16 04:45:00,40.21,72.22,Sunny,Cloudy
2025-01-16 04:50:00,31.48,56.0,Sunny,Sunny
2025-01-16 04:55:00,26.12,61.57,Cloudy,Rainy
2025-01-16 05:00:00,30.79,59.98,Sunny,Rainy
2025-01-16 05:05:00,30.88,49.33,Rainy,Sunny
2025-01-16 05:10:00,26.67,47.41,Rainy,Sunny
2025-01-16 05:15:00,30.99,49.95,Sunny,Sunny
2025-01-16 05:20:00,26.96,52.77,Sunny,Rainy
2025-01-16 05:25:00,27.98,63.67,Sunny,Rainy
2025-01-16 05:30:00,26.57,52.04,Rainy,Rainy
2025-01-16 05:35:00,22.84,77.46,Rainy,Sunny
2025-01-16 05:40:00,30.73,70.27,Rainy,Sunny
2025-01-16 05:45:00,32.93,68.08,Sunny,Sunny
2025-01-16 05:50:00,32.57,58.8,Sunny,Sunny
2025-01-16 05:55:00,34.1,75.14,Sunny,Cloudy
2025-01-16 06:00:00,31.62,57.82,Sunny,Sunny
2025-01-16 06:05:00,27.34,59.69,Cloudy,Rainy
2025-01-16 06:10:00,34.2,61.7,Sunny,Sunny
2025-01-16 06:15:00,23.21,67.02,Rainy,Cloudy
2025-01-16 06:20:00,25.5,66.37,Sunny,Rainy
2025-01-16 06:25:00,25.18,55.25,Cloudy,Sunny
2025-01-16 06:30:00,35.4,54.67,Rainy,Sunny
2025-01-16 06:35:00,34.71,66.4,Sunny,Sunny
2025-01-16 06:40:00,32.44,67.15,Sunny,Sunny
2025-01-16 06:45:00,35.36,56.07,Sunny,Sunny
2025-01-16 06:50:00,25.6,44.13,Sunny,Sunny
2025-01-16 06:55:00,31.74,57.93,Sunny,Rainy
2025-01-16 07:00:00,29.37,66.24,Sunny,Sunny
2025-01-16 07:05:00,34.23,78.05,Rainy,Rainy
2025-01-16 07:10:00,29.42,48.02,Sunny,Cloudy
2025-01-16 07:15:00,28.08,55.73,Rainy,Rainy
2025-01-16 07:20:00,32.7,56.11,Cloudy,Sunny
2025-01-16 07:25:00,34.38,73.56,Rainy,Sunny
2025-01-16 07:30:00,26.66,59.65,Sunny,Sunny
2025-01-16 07:35:00,29.69,50.93,Sunny,Sunny
2025-01-16 07:40:00,24.71,65.59,Sunny,Cloudy
2025-01-16 07:45:00,17.51,55.95,Sunny,Rainy
2025-01-16 07:50:00,31.0,47.76,Cloudy,Cloudy
2025-01-16 07:55:00,33.04,51.07,Rainy,Cloudy
